reviewId,userName,content,score
d88a28f0-c3b7-4dc5-a16a-543b18ae084d,Joycelyn Kwek,"Hi, last year in January, I started to use this app. I will say it is a nice app to use . But this morning, I have been facing problems with it. I'm trying to unlock the app for my kid, but I'm not able to do so. Uninstall and reinstall the app a few times. Till now, I'm still not to use the app at all. Only shown starting or setting, stuck at it. Need help!!!!! Will appreciate it if you can help me out !!! Thanks! Appreciate your immediate action! Problems dissolve. Thanks for your help!!!!😉",4
fd3a9f49-cdba-45ed-b093-21bb853b2bb8,Blyss Fadley,"We purchased this and it does not even work! The app tells me that the phone is blocked, yet it is not. I am highly disappointed!",1
affaf664-901d-4712-b5e3-7379ed7e33b3,E,😁,5
37ca32ec-d776-40c7-a1ba-716d760614d9,Yoosuf Iyaan,I hate it,1
c79eb06d-a301-46fc-aa8a-f7f6860b8137,Jason McCoy,There is literally no way to uninstall this app,1
b29bd292-2b2c-408c-85d1-32c806aed4df,Héctor Isaac Martínez García,"It's a good app, needs more features like easy one click block all devices, always allowed apps should not consume allotted daily time, give extra time without having to change the family limit, do not allow the child to install apps (this can be accomplished by blocking the Play Store but it's not the ideal way) and an easier way to block or allow apps.",3
35f3dda7-c509-42f8-b2f1-1d1a938d18cd,Amber A,"I am about to delete this I've only had it for a few day. But my app, online and what my kids app show doesn't match in terms of use, time, location etc. I reported it the first day to IT and it literally takes them 24 hrs to respond to one email. So both my child and I are frustrated by restrictions and not understanding the reasoning when nothing matches. I'm over it not working already. IT is not customer friendly either. I'm over it.",1
42af7c91-5d94-4e3e-a333-03b64fea8626,Harsh Kumar,Only because of [amogh lila prabhu] I downloaded this app,4
72db2759-8193-4139-8046-1be3cd73fbda,Jeremy Huckeba,Was great until my 10 year old figured out that he could defeat it simply by rebooting his device over and over until it failed to load properly.,1
82e265e3-4b33-4268-adfe-b0ccecc83625,Ehab Obeidat,"Not bad, needs improvement",4
21a6f115-560a-4ca4-b03b-b0dfdd991aad,Martyna Stachowiak,"Słabo, byłam tą apką terroryzowana. Ale 2 gwiazdki, bo działało i tylko dymek messengera był możliwy do użycia.",2
197b0f34-3645-4937-b2dc-cbbf25d191d0,A Google user,A like the application. Simple to use,5
abaa5472-3214-408f-bcbf-83f9842abed3,Kiki Esyam ridho,"Kaspersky safe kids is the best parental control ever. Is really easy and good to use. Keep continues kaspersky team. But please improve again to be better and add some features like social network protection, privacy for child protection, free GPS location and add some features like on youtube content filtering. So as parent we can choice which one our child should be watch and which they shouldn't to watch content",5
f487f24a-3480-4614-852c-e2a79964b39f,Cezar Oprean,Bad app,1
86e45534-0092-41df-8521-7516a5300b09,Yahia Tebbakh,Very very good app,5
a03523c8-56d8-45eb-a7cc-c3592142cb0e,LazyDreamer1828 (Daniel Klatt),Downright horrible app,1
7131aae0-00f0-4dd2-8c81-7ca6e350f4f3,Lily Kolodzej,DUMB DUMB DUMB,1
fc4d9036-5443-4539-90f1-6864cd1a055e,Sebastian Rafael Dás Pereira,Спасибо за удобное приложение!,5
b1ae7346-4e53-4869-a432-5d2ceff6d54e,Bob H,Initial cost up front while app fails to meet the most basic functions. Does not accurately provide location data.,1
d924cef7-15de-449c-8a86-405bd9c9d795,Liam Gill,"Absolute garbage. Installed, set up and blocked websites. Tried on kids device and it didn't block one single thing. Would give 0 stars if I had an option",1
255ee263-0afd-4b6b-8932-d3a59cd56a3b,Dmitry Proskurin,Good solution with a lot of flexible settings. Allows parents to get instant and clear notifications on the child's activity. The latest interface updates are pretty nice and simplify the initial setup. 👍,5
33888ace-660d-4e55-8dcb-d71ed034a9ef,Rado Dugát,"Simple task - set a daily time limit for listed apps is not possible. Only for all apps including educational apps. It makes Kaspersky just kid tracking app, nothing more.",2
56d73a8e-72c9-4bcd-8df0-b7d22cad0eed,Bahtiar 2001,"Often no filter rule show, must uninstall and install again, then appear the filter again. It is to anoying. Always reset the filter setting",1
7cd556e6-56d0-4333-8de5-e5281c73a4d5,Paul,The settings between mobile phone (parent) and the laptop (child) fail to sync. I even switched to Premium to see if it will change but it did not. What a let down!,1
653799ab-2cb2-4c58-8bb8-7aa244ee9441,Shehzad Dalal,Good app. I have complete control of my sons gadget and montor its activity.,3
